place_id,utc_date,utc_weekday,utc_hour,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJQ7nEMKwyK4gRRS9mX6_C7oQ,2020-03-22,6,14,2020-03-22,6,10,29,46
ChIJGXyiWUDN1IkR50ZWv092iYU,2020-03-22,6,14,2020-03-22,6,10,31,43
ChIJ6VTP1EHN1IkRJ_ivXl_DSSM,2020-03-22,6,14,2020-03-22,6,10,18,28
ChIJf3j-oQ7N1IkR6qmTgQ8Upxw,2020-03-22,6,14,2020-03-22,6,10,37,39
ChIJDes2ZZzS1IkREOR3zhBBNos,2020-03-22,6,14,2020-03-22,6,10,39,38
ChIJEwRgVd0yK4gRQw0kdW0JlbY,2020-03-22,6,14,2020-03-22,6,10,36,34
ChIJH2xtY9TM1IkRRX3PsTdOPtE,2020-03-22,6,14,2020-03-22,6,10,48,47
ChIJG9EZzzwzK4gRzCschHb_z4g,2020-03-22,6,14,2020-03-22,6,10,22,27
ChIJdT38dmRxhlQRq93GlaDNzn4,2020-03-22,6,14,2020-03-22,6,7,3,4
ChIJxe0X69BzhlQRN8arE-4IpMY,2020-03-22,6,14,2020-03-22,6,7,8,6
ChIJNTdgR7N2hlQRsGx3wkOQ0sk,2020-03-22,6,14,2020-03-22,6,7,3,4
ChIJAWo0tC1yhlQRAL6Iz7Cs6G4,2020-03-22,6,14,2020-03-22,6,7,5,3
ChIJcUir1MxzhlQRBUXcDCRBgoI,2020-03-22,6,14,2020-03-22,6,7,2,1
ChIJIcZrTvVzhlQRiKTnD03vt7Q,2020-03-22,6,14,2020-03-22,6,7,4,4
ChIJWeRNAIBxhlQRfFA7HjhBNjg,2020-03-22,6,14,2020-03-22,6,7,5,4
ChIJvWVSod1zhlQRBZNsygH88rU,2020-03-22,6,14,2020-03-22,6,7,7,0
ChIJ5URWK2RxhlQRrHLKR2r9N6M,2020-03-22,6,14,2020-03-22,6,7,10,47
ChIJabUIzg7FYpYRTIltmOeisC8,2020-03-22,6,14,2020-03-22,6,11,18,17
ChIJDamlBKfFYpYRRLVglGmcM0c,2020-03-22,6,14,2020-03-22,6,11,9,24
ChIJzQz1pLXFYpYRzXDv9a6Plec,2020-03-22,6,14,2020-03-22,6,11,17,29
ChIJM2dCopnFYpYRsOHcy8INt7s,2020-03-22,6,14,2020-03-22,6,11,12,21
ChIJseiyZbzFYpYRNhFCJrYOnYA,2020-03-22,6,14,2020-03-22,6,11,42,56
ChIJ6yrFl5jFYpYRHwRv17s0og8,2020-03-22,6,14,2020-03-22,6,11,24,30
ChIJWYT850zEYpYRLv8wXQNqrEk,2020-03-22,6,14,2020-03-22,6,11,42,52
ChIJg0ngpKTFYpYR54TbGPxK3RY,2020-03-22,6,14,2020-03-22,6,11,16,37
ChIJjbNHop7FYpYRspy1h7VW6RI,2020-03-22,6,14,2020-03-22,6,11,25,39
ChIJk_evw7zFYpYR6AqGgApAy-M,2020-03-22,6,14,2020-03-22,6,11,29,47
ChIJjQQlL63FYpYRcSrOys6EmbA,2020-03-22,6,14,2020-03-22,6,11,44,53
ChIJO1nLDHXFYpYRO1DlOZLLzgs,2020-03-22,6,14,2020-03-22,6,11,37,40
ChIJh6jlbpvFYpYRkpWNqb9Gp0M,2020-03-22,6,14,2020-03-22,6,11,6,13
ChIJd1lK26DFYpYR2LW16VB1Wgs,2020-03-22,6,14,2020-03-22,6,11,4,34
ChIJ1xmCWs3EYpYRHAsmwU5SMko,2020-03-22,6,14,2020-03-22,6,11,127,77
ChIJrZ0DzfXEYpYRc0070y3im3s,2020-03-22,6,14,2020-03-22,6,11,4,21
ChIJBfpB73qZP44RMcl9pJoMCsM,2020-03-22,6,14,2020-03-22,6,9,6,8
ChIJK7onqIWZP44RR35rulKrKfE,2020-03-22,6,14,2020-03-22,6,9,4,8
ChIJp1ACQJmZP44RKs7bmCWuiBg,2020-03-22,6,14,2020-03-22,6,9,5,22
ChIJT3j00IeZP44RpQpxWMx8yx0,2020-03-22,6,14,2020-03-22,6,9,18,55
ChIJjbTdX5mZP44RdiuxIBI52zw,2020-03-22,6,14,2020-03-22,6,9,4,12
ChIJl2VYcqSZP44RWnsvPO9uglk,2020-03-22,6,14,2020-03-22,6,9,8,23
ChIJASNySqGZP44RZrHrBRaWDQU,2020-03-22,6,14,2020-03-22,6,9,4,9
ChIJj-XP7KeZP44RdhQ1NSu3nAk,2020-03-22,6,14,2020-03-22,6,9,5,11
ChIJ-53TmZqUC0cRiqnBgT93RXQ,2020-03-22,6,14,2020-03-22,6,15,49,95
ChIJ2QFPvc-UC0cR-yep7ub8N78,2020-03-22,6,14,2020-03-22,6,15,52,82
ChIJzxFDPJxTUkYRCxKhK5Ui0Ls,2020-03-22,6,14,2020-03-22,6,15,40,86
ChIJq6qqavhSUkYRdho_GP77Q0A,2020-03-22,6,14,2020-03-22,6,15,71,86
ChIJzRCsrE1SUkYRxGJPTwVjwO0,2020-03-22,6,14,2020-03-22,6,15,39,80
ChIJXYrcM3BUUkYRAJLuvO5bV1Q,2020-03-22,6,14,2020-03-22,6,15,279,67
ChIJM7xLCw9TUkYRnaZMXsLL6v8,2020-03-22,6,14,2020-03-22,6,15,50,81
ChIJYdldbI1TUkYRlveDBf1vpco,2020-03-22,6,14,2020-03-22,6,15,24,54
ChIJj1eNkktSUkYRymaS4ok2Ghg,2020-03-22,6,14,2020-03-22,6,15,17,71
ChIJP26dA4FTUkYRslTllW_Xkdw,2020-03-22,6,14,2020-03-22,6,15,22,30
ChIJnQUHZCdHWBQRDaAJ6j1aog0,2020-03-22,6,14,2020-03-22,6,16,33,100
ChIJzVhOF45AWBQRmxS8Dzkl1UI,2020-03-22,6,14,2020-03-22,6,16,41,76
ChIJyRI_xlGTkkYRASfRHNMc0es,2020-03-22,6,14,2020-03-22,6,16,135,81
ChIJXbA-v2GTkkYRZ1pM2ArPKIs,2020-03-22,6,14,2020-03-22,6,16,19,87
ChIJdTS2xM0LkkYRIS1EWxT_p7E,2020-03-22,6,14,2020-03-22,6,16,2,3
ChIJVfgjoMkLkkYRRnH4e3Yxbi0,2020-03-22,6,14,2020-03-22,6,16,6,8
ChIJEYDxGkkKkkYRUTQzc7g44x0,2020-03-22,6,14,2020-03-22,6,16,34,75
ChIJp-X19tILkkYRFmKyep6-zKY,2020-03-22,6,14,2020-03-22,6,16,30,26
ChIJHWZ9v8sLkkYRQLoVPFK1AA8,2020-03-22,6,14,2020-03-22,6,16,22,66
ChIJNTBxtccLkkYR1DAXGZxRrto,2020-03-22,6,14,2020-03-22,6,16,25,15
ChIJv5EG6dQLkkYR_6vOT36F0Ag,2020-03-22,6,14,2020-03-22,6,16,43,95
ChIJFX-3w8wLkkYRuE22KmBYoRk,2020-03-22,6,14,2020-03-22,6,16,16,66
ChIJ25LjEc0LkkYRmSG_4N6eC1Y,2020-03-22,6,14,2020-03-22,6,16,9,66
ChIJP-2wAc0LkkYRA8TEHsUTgt0,2020-03-22,6,14,2020-03-22,6,16,9,66
ChIJF6hEJuAJkkYRZyggu7OfW_U,2020-03-22,6,14,2020-03-22,6,16,21,67
ChIJU-LazG7r9EcRHupPkWDtdbU,2020-03-22,6,14,2020-03-22,6,15,9,32
ChIJS_1Y_EK_yRIRJA9k1_LeKzo,2020-03-22,6,14,2020-03-22,6,15,10,22
ChIJFYS3M0ZzREARo6Ssxws52Jw,2020-03-22,6,14,2020-03-22,6,18,31,92
ChIJkx251RhzREARnyGCcAufQYM,2020-03-22,6,14,2020-03-22,6,18,46,97
ChIJ37TnINcMREARoZL_1LBlzMo,2020-03-22,6,14,2020-03-22,6,18,19,100
ChIJfRs72zJzREARUP-A2F1MuKE,2020-03-22,6,14,2020-03-22,6,18,14,71
ChIJ62hndh9OqEcRydXjBjh91ps,2020-03-22,6,14,2020-03-22,6,15,11,62
ChIJe-ff-71RqEcRqvy8lRR4PHo,2020-03-22,6,14,2020-03-22,6,15,12,91
ChIJcy1JA8NRqEcRBNy2MNzQTmw,2020-03-22,6,14,2020-03-22,6,15,7,66
ChIJXdFtSjxIqEcRjoozhtQ1iDo,2020-03-22,6,14,2020-03-22,6,15,59,35
ChIJ05q01-1RqEcRGDTqjYS5BBs,2020-03-22,6,14,2020-03-22,6,15,13,57
ChIJaS75A0dOqEcRK8tLe3-tu3A,2020-03-22,6,14,2020-03-22,6,15,23,100
ChIJ4dic-71RqEcRj6sdBp0wvr0,2020-03-22,6,14,2020-03-22,6,15,14,97
ChIJ4dHdSq5RqEcReqvQ3PGSw4M,2020-03-22,6,14,2020-03-22,6,15,102,58
ChIJZ7MZiExPqEcRG1LUMlDEr-0,2020-03-22,6,14,2020-03-22,6,15,65,100
ChIJraCYwolRqEcRxVtJLuV3IDc,2020-03-22,6,14,2020-03-22,6,15,125,100
ChIJd-d5Rx1SqEcRgCz33OsCSZQ,2020-03-22,6,14,2020-03-22,6,15,41,91
ChIJCfROcedRqEcRjFRvdEEGvYY,2020-03-22,6,14,2020-03-22,6,15,46,70
ChIJe8FmEzBQqEcRth79TMVowwU,2020-03-22,6,14,2020-03-22,6,15,113,94
ChIJ_S5uaxJOqEcRdg-gu1fEgcI,2020-03-22,6,14,2020-03-22,6,15,157,97
ChIJZ0KxF_JRqEcRrLHB-4r-U-o,2020-03-22,6,14,2020-03-22,6,15,11,72
ChIJw_HTKK9RqEcRyeWAo9t_YlU,2020-03-22,6,14,2020-03-22,6,15,22,70
ChIJOZG7315OqEcRVs8ZP5sx0mQ,2020-03-22,6,14,2020-03-22,6,15,12,70
ChIJszR0qEdOqEcR-wk88Z89zM8,2020-03-22,6,14,2020-03-22,6,15,60,89
ChIJz4ha4AFPqEcRYVFjG8IRfH8,2020-03-22,6,14,2020-03-22,6,15,157,75
ChIJC-AHcr8kv0cRuYmBYBVvdM0,2020-03-22,6,14,2020-03-22,6,15,174,93
ChIJBcGRxmclv0cRLKDQZKRbg9U,2020-03-22,6,14,2020-03-22,6,15,204,89
ChIJi2IuPx0lv0cRAla2rNMDWpU,2020-03-22,6,14,2020-03-22,6,15,34,33
ChIJycChxVAkv0cReWekbd6YLUI,2020-03-22,6,14,2020-03-22,6,15,92,100
ChIJcUReRXElv0cRKjszkliclRI,2020-03-22,6,14,2020-03-22,6,15,12,73
ChIJmR63yaaOsUcR_v3zZ7UUhrc,2020-03-22,6,14,2020-03-22,6,15,104,55
ChIJb-P-HdR1nkcRWHOx1Q3VXdk,2020-03-22,6,14,2020-03-22,6,15,89,100
ChIJayv4lZd1nkcR0e_vfGLfm8k,2020-03-22,6,14,2020-03-22,6,15,28,98
ChIJgfxwACK9oRQR4Q-3guLucaY,2020-03-22,6,14,2020-03-22,6,16,16,76
ChIJZaciVjK9oRQRNm3nnVFEC1Y,2020-03-22,6,14,2020-03-22,6,16,25,100
ChIJh8L8RZXnuY4RYVEMLe3xPns,2020-03-22,6,14,2020-03-22,6,10,40,94
ChIJzbYNqQXnuY4RJVAHxQGp4jo,2020-03-22,6,14,2020-03-22,6,10,24,64
ChIJ6-7K7iDcQUcRHWbwGDRr6WY,2020-03-22,6,14,2020-03-22,6,15,10,41
ChIJJV5HdkwdDTkRcNsRVg4C398,2020-03-22,6,14,2020-03-22,6,19,7,6
ChIJGWguR2IdDTkRYZ8qEf_LUMQ,2020-03-22,6,14,2020-03-22,6,19,10,31
ChIJcR5Ko3sdDTkRHPPD64QaNVU,2020-03-22,6,14,2020-03-22,6,19,15,11
ChIJrx6Tv3sdDTkRefstHBaF4xg,2020-03-22,6,14,2020-03-22,6,19,5,5
ChIJlxEKDw_jDDkREk3nwomkhSU,2020-03-22,6,14,2020-03-22,6,19,29,76
ChIJBXs6ETz9DDkRFllm4f46kfg,2020-03-22,6,14,2020-03-22,6,19,16,86
ChIJe1F08akNZ0gRa1ndmi3YJqE,2020-03-22,6,14,2020-03-22,6,14,125,99
ChIJo5EyLpkOZ0gRfIOtBfARzQU,2020-03-22,6,14,2020-03-22,6,14,23,95
ChIJx0pfIJ0OZ0gR758AjwNTuEA,2020-03-22,6,14,2020-03-22,6,14,18,48
ChIJBfHLsjcMZ0gR6tv-NUFv8bQ,2020-03-22,6,14,2020-03-22,6,14,13,52
ChIJw87pUM0pAxURBawYyS3y6JA,2020-03-22,6,14,2020-03-22,6,16,9,36
ChIJS6q-QSzWAhURcrX_nTKj40c,2020-03-22,6,14,2020-03-22,6,16,27,65
ChIJRRg6oDLWAhURjFQwKBgFpyQ,2020-03-22,6,14,2020-03-22,6,16,26,33
ChIJj6vOOckpAxUReXF30f5erYM,2020-03-22,6,14,2020-03-22,6,16,11,50
ChIJReH5bPanOxMRu1k5WT2A4Sk,2020-03-22,6,14,2020-03-22,6,15,5,31
ChIJU0TH3T0IOxMRtkeV5ocNDBI,2020-03-22,6,14,2020-03-22,6,15,8,31
ChIJv2MgYI7lGRMR-VYesXfT_9M,2020-03-22,6,14,2020-03-22,6,15,5,51
ChIJh7rGZ47lGRMR4K5lyYlWWEE,2020-03-22,6,14,2020-03-22,6,15,5,51
ChIJCajXkAiKJRMREV4n39850EU,2020-03-22,6,14,2020-03-22,6,15,16,82
ChIJlRxa-_NhLxMRkX7xjTtVBJU,2020-03-22,6,14,2020-03-22,6,15,7,26
ChIJ8zmPpJlfGxUR4kW5qIS42uc,2020-03-22,6,14,2020-03-22,6,16,1,44
ChIJHYjmNBagHBURr62DyWKej0Q,2020-03-22,6,14,2020-03-22,6,16,8,79
ChIJvTMSBr1fGxURHJ5dwfDYGX8,2020-03-22,6,14,2020-03-22,6,16,16,82
ChIJr1BwBxQXLxgRTe46eDlWIq8,2020-03-22,6,14,2020-03-22,6,17,5,16
ChIJE1lLMCkXLxgRtqGpoNkb9UQ,2020-03-22,6,14,2020-03-22,6,17,20,36
ChIJtwxHgDwXLxgRCrs2wYO4n7c,2020-03-22,6,14,2020-03-22,6,17,18,43
ChIJCS8lOyERLxgRzVY5GhnOh7Q,2020-03-22,6,14,2020-03-22,6,17,10,6
ChIJOVXXleiEzz8RsFKoNnkfCOI,2020-03-22,6,14,2020-03-22,6,17,7,33
ChIJnUYkHu6Ezz8RpdeTrBdWIGY,2020-03-22,6,14,2020-03-22,6,17,5,46
ChIJidG2_8_P7kYRsDFXQ87PAA8,2020-03-22,6,14,2020-03-22,6,16,46,85
ChIJsYyCLiXQ7kYRr5gG2h5GLZk,2020-03-22,6,14,2020-03-22,6,16,38,64
ChIJT2NiGDTO7kYRQDFXQ87PAA8,2020-03-22,6,14,2020-03-22,6,16,101,71
ChIJxXsY39PP7kYRB4pgetCDFt4,2020-03-22,6,14,2020-03-22,6,16,23,68
ChIJLxWaS-QWHxURGZ0o_pi5DTU,2020-03-22,6,14,2020-03-22,6,16,17,85
ChIJgVtzJ9aV3UYR18Z2rWwdcI4,2020-03-22,6,14,2020-03-22,6,16,66,74
ChIJl1_SmIOT3UYRsD5CTI3RAA8,2020-03-22,6,14,2020-03-22,6,16,38,63
ChIJs3bONuWU3UYRiX61sOgxME4,2020-03-22,6,14,2020-03-22,6,16,12,61
ChIJ196jq8T40YURiuJzqm1JMQY,2020-03-22,6,14,2020-03-22,6,8,7,8
ChIJayBdMbr-0YURQDqM2VyFNc0,2020-03-22,6,14,2020-03-22,6,8,8,6
ChIJNVyrCTv_0YURLFtfs7u5SZM,2020-03-22,6,14,2020-03-22,6,8,14,8
ChIJl9fBmDb_0YURHMsVqqXz4Go,2020-03-22,6,14,2020-03-22,6,8,5,10
ChIJAQDQEzD_0YURLXgg3VX4yHU,2020-03-22,6,14,2020-03-22,6,8,7,10
ChIJxcJ9j9D40YURbZF1Iup_gOA,2020-03-22,6,14,2020-03-22,6,8,11,8
ChIJNd2MJaf-0YURT96J1oOa5tM,2020-03-22,6,14,2020-03-22,6,8,13,12
ChIJs2YFOcT-0YURb0aL86jgKu0,2020-03-22,6,14,2020-03-22,6,8,5,7
ChIJS7R39Sr50YURQE6mi9UOKds,2020-03-22,6,14,2020-03-22,6,8,4,4
ChIJ4a8nxjL50YURJ19RJ_A9T5E,2020-03-22,6,14,2020-03-22,6,8,8,14
ChIJjUKlSNr40YUReWGDHYkbqKY,2020-03-22,6,14,2020-03-22,6,8,8,11
ChIJQ6lCXNhrpw0RAw8OKjU0s2c,2020-03-22,6,14,2020-03-22,6,15,59,62
ChIJg0ZlY3hspw0R4LLmt70J1J0,2020-03-22,6,14,2020-03-22,6,15,7,53
ChIJdZGHJsqa5h4RspI0l6zML70,2020-03-22,6,14,2020-03-22,6,16,10,5
ChIJ23dTRBmb5h4RenAyMaQvBAs,2020-03-22,6,14,2020-03-22,6,16,10,5
ChIJD7P9IsMJxkcRMrf54OxoZSg,2020-03-22,6,14,2020-03-22,6,15,9,71
ChIJW3VkBjwKxkcRVNsYc24GnkU,2020-03-22,6,14,2020-03-22,6,15,181,91
ChIJZX1IThwKxkcRCE88Y-y9Y-o,2020-03-22,6,14,2020-03-22,6,15,204,53
ChIJz3y0xeIJxkcRNcogBVV41Gw,2020-03-22,6,14,2020-03-22,6,15,47,84
ChIJeTVCC7SwxUcR5EdQLWrRLYc,2020-03-22,6,14,2020-03-22,6,15,92,92
ChIJCW46k_pVcY8RSh3XJb6Wvec,2020-03-22,6,14,2020-03-22,6,8,5,4
ChIJpekEP_dVcY8RfnbSjX0VEyQ,2020-03-22,6,14,2020-03-22,6,8,11,18
ChIJ9cubvQb-c48Rcu6p7gbR3uU,2020-03-22,6,14,2020-03-22,6,8,6,6
ChIJ-8ao9I9VcY8RZ3gsn8JInUY,2020-03-22,6,14,2020-03-22,6,8,10,6
ChIJ89FzWYdWcY8RkZvgljcVfuk,2020-03-22,6,14,2020-03-22,6,8,10,7
ChIJX0UVatlVcY8RkkVbrWSG1_Y,2020-03-22,6,14,2020-03-22,6,8,11,9
ChIJgzu7EH9uQUYRwajtZJFSX70,2020-03-22,6,14,2020-03-22,6,15,21,87
ChIJb4OV4mduQUYRks5TEOeXZGo,2020-03-22,6,14,2020-03-22,6,15,58,85
ChIJdXwu3lpuQUYRknOl0TWnog0,2020-03-22,6,14,2020-03-22,6,15,129,93
ChIJn5IXQ89tQUYRqXaN0mEtOw0,2020-03-22,6,14,2020-03-22,6,15,52,74
ChIJ1b8zu6dvQUYR0xO8GMXWK8A,2020-03-22,6,14,2020-03-22,6,15,10,14
ChIJyYnc6rNtQUYRJpKNR00W_8E,2020-03-22,6,14,2020-03-22,6,15,9,22
ChIJYf-aLd-nXZQRpntalo_K_lY,2020-03-22,6,14,2020-03-22,6,10,15,13
ChIJtxwYKPKnXZQRULIHIGrmwGY,2020-03-22,6,14,2020-03-22,6,10,9,4
ChIJ64LOufOnXZQRoIaJZVVZwjo,2020-03-22,6,14,2020-03-22,6,10,9,21
ChIJO4m9NuunXZQR-5zkZiMZSiI,2020-03-22,6,14,2020-03-22,6,10,12,12
ChIJOyhIZxkIXZQRI03zbbHOJ4w,2020-03-22,6,14,2020-03-22,6,10,19,30
ChIJuYzAVO6nXZQRiBn2cX5-PO4,2020-03-22,6,14,2020-03-22,6,10,16,28
ChIJaYuvZibPBZERb7nc-BFDmeI,2020-03-22,6,14,2020-03-22,6,9,20,36
ChIJ4y1oDMjIBZER3bxcF2EhFRc,2020-03-22,6,14,2020-03-22,6,9,3,8
ChIJt1I66pXIBZER3makJWTydSI,2020-03-22,6,14,2020-03-22,6,9,12,18
ChIJR1njjynJBZERzq0TKaVQlMU,2020-03-22,6,14,2020-03-22,6,9,17,26
ChIJ___v0s7IBZERSu58fYWP0N8,2020-03-22,6,14,2020-03-22,6,9,7,18
ChIJLcQBCnPLHkcRkZsqcmcHDU4,2020-03-22,6,14,2020-03-22,6,15,21,11
ChIJdYLy3CfNHkcR8sFIsLTSlhk,2020-03-22,6,14,2020-03-22,6,15,30,85
ChIJJ2C9GmrMHkcReA0ODrUpYwM,2020-03-22,6,14,2020-03-22,6,15,50,84
ChIJ5xnhR03MHkcRubFLoU_kmaM,2020-03-22,6,14,2020-03-22,6,15,55,70
ChIJUYt_movMHkcRDo_ofyJ1CT0,2020-03-22,6,14,2020-03-22,6,15,15,100
ChIJh0QLCW7MHkcRBpU8uKhlEU8,2020-03-22,6,14,2020-03-22,6,15,38,34
ChIJkUWehmHMHkcRR-72WJvPCFg,2020-03-22,6,14,2020-03-22,6,15,4,76
ChIJM_a7C2bMHkcRsoH4Y3isoR8,2020-03-22,6,14,2020-03-22,6,15,13,69
ChIJy2NdwrczGQ0RKTUun24F0pU,2020-03-22,6,14,2020-03-22,6,14,62,95
ChIJ41Lk44gzGQ0Rs69StMfTQo8,2020-03-22,6,14,2020-03-22,6,14,34,52
ChIJW4MjK6E0GQ0RVVMlTHXxNUU,2020-03-22,6,14,2020-03-22,6,14,13,10
ChIJedMC-j8zGQ0Rw9-mAjABqLQ,2020-03-22,6,14,2020-03-22,6,14,5,21
ChIJO41ppAo0GQ0RCSkBTGuQ1Uc,2020-03-22,6,14,2020-03-22,6,14,32,42
ChIJOd3VbirFRT4R7QBPQM1nAnw,2020-03-22,6,14,2020-03-22,6,17,18,19
ChIJ8RVuCsTERT4ROFaWVMIVkYs,2020-03-22,6,14,2020-03-22,6,17,11,18
ChIJ_YRY8MHERT4RrQR4pJYhUjs,2020-03-22,6,14,2020-03-22,6,17,7,12
ChIJGWO4pg3FRT4RNhrQj_1hhbk,2020-03-22,6,14,2020-03-22,6,17,18,7
ChIJORQSrD3FRT4R0z7IG7uMa_w,2020-03-22,6,14,2020-03-22,6,17,9,25
ChIJWyeMXg7_sUAR8FkTKME4i70,2020-03-22,6,14,2020-03-22,6,16,14,81
ChIJq20fwwMCskARyrHR1-V24S8,2020-03-22,6,14,2020-03-22,6,16,3,85
ChIJuzuXobr4sUARbEdOtNV-NIs,2020-03-22,6,14,2020-03-22,6,16,20,46
ChIJ_9zV0qr_sUARjk_kKHWdIpw,2020-03-22,6,14,2020-03-22,6,16,9,94
ChIJz29-j0P_sUARO0JmUSermD4,2020-03-22,6,14,2020-03-22,6,16,11,95
ChIJqV1Ag3T_sUARPf-mmnpqafg,2020-03-22,6,14,2020-03-22,6,16,9,44
ChIJcZx3UU7_sUARPJ5YcXigQ9c,2020-03-22,6,14,2020-03-22,6,16,37,83
ChIJ5eY1-PABskARe-TUDiESMPU,2020-03-22,6,14,2020-03-22,6,16,14,81
ChIJkz1i_j9KtUYRhVgN45-67z8,2020-03-22,6,14,2020-03-22,6,17,34,79
ChIJnZpeFkdKtUYRhgKc2IO_dM8,2020-03-22,6,14,2020-03-22,6,17,42,74
ChIJIa7uAFhKtUYRRWeoyNDZL6U,2020-03-22,6,14,2020-03-22,6,17,28,87
ChIJn2z2KDhKtUYR5hI8memDlWg,2020-03-22,6,14,2020-03-22,6,17,37,75
ChIJvycdAEdKtUYR_CkNnKiEesY,2020-03-22,6,14,2020-03-22,6,17,21,90
ChIJJXXJr1pKtUYR3KROfZSs7-E,2020-03-22,6,14,2020-03-22,6,17,30,51
ChIJV9zPi_xLtUYR_N-oIGSHxJ8,2020-03-22,6,14,2020-03-22,6,17,18,59
ChIJy7vpMD5KtUYRGzqj3pyZaMI,2020-03-22,6,14,2020-03-22,6,17,24,62
ChIJI3Td3BdKtUYRNJd8ZObvlII,2020-03-22,6,14,2020-03-22,6,17,53,65
ChIJi5ZekwZLtUYRTTUbiSFvRs8,2020-03-22,6,14,2020-03-22,6,17,26,51
ChIJrUurjuxKtUYRGgQnBx1xCd8,2020-03-22,6,14,2020-03-22,6,17,61,61
ChIJ0SywmjJKtUYRz4KduS4Bgck,2020-03-22,6,14,2020-03-22,6,17,49,85
ChIJY9fCHo-1SkERAWlBxfor7sk,2020-03-22,6,14,2020-03-22,6,17,27,38
ChIJRZ-M3EZKtUYRsrGSa3_P96s,2020-03-22,6,14,2020-03-22,6,17,33,82
ChIJ5ecq-yNKtUYRCLVHR4Lb9aw,2020-03-22,6,14,2020-03-22,6,17,25,52
ChIJP9wms35KtUYRyR9W-WSew8I,2020-03-22,6,14,2020-03-22,6,17,34,56
ChIJs2qGjLhLtUYRJECzgKufk7w,2020-03-22,6,14,2020-03-22,6,17,26,67
ChIJy6SWFIxKtUYRzEoB9-Gx2s0,2020-03-22,6,14,2020-03-22,6,17,28,47
ChIJNdpAV3hKtUYRrb_H0K9iKYU,2020-03-22,6,14,2020-03-22,6,17,22,52
ChIJw24OER9LtUYRcMtYzQ5wtoI,2020-03-22,6,14,2020-03-22,6,17,30,48
ChIJ2Wzi13hKtUYRqm9hQHUX0Ng,2020-03-22,6,14,2020-03-22,6,17,29,49
ChIJWW1BMa8GLz4RgKf4mbWaK3M,2020-03-22,6,14,2020-03-22,6,17,27,14
ChIJ8Wp3IL5ywQ4RGE3ZL40s7JU,2020-03-22,6,14,2020-03-22,6,14,29,8
ChIJpwR9ukplWkcRrbBmLVxjtec,2020-03-22,6,14,2020-03-22,6,15,51,93
ChIJ24YBgxBwWkcRgRReQKdgPIU,2020-03-22,6,14,2020-03-22,6,15,21,65
ChIJM-XKkxBwWkcRjXcd-Gu-c_s,2020-03-22,6,14,2020-03-22,6,15,21,65
ChIJz4r24meJbEcRHa3GYzm6KCo,2020-03-22,6,14,2020-03-22,6,15,8,86
ChIJyzWcS1SJbEcRukJHAenx9q0,2020-03-22,6,14,2020-03-22,6,15,10,50
ChIJf8XvN1SJbEcRv8vH-dz766E,2020-03-22,6,14,2020-03-22,6,15,10,50
ChIJDa0XUCwmQg0Rohc0LcETD9c,2020-03-22,6,14,2020-03-22,6,15,16,70
ChIJO2EuJXomQg0RNrajmkhsmns,2020-03-22,6,14,2020-03-22,6,15,13,52
ChIJhz0mgDAmQg0ROg1Hq25ND00,2020-03-22,6,14,2020-03-22,6,15,5,21
ChIJP-jGmaSdX0YRi4Kp-YCSU-I,2020-03-22,6,14,2020-03-22,6,15,222,60
ChIJr12Ag0OdX0YRha1cjS_CqO0,2020-03-22,6,14,2020-03-22,6,15,32,25
ChIJPQhVFm-dX0YRhOaDuwX5EzI,2020-03-22,6,14,2020-03-22,6,15,74,48
ChIJdffPztl3X0YRHUYvBVVNIZE,2020-03-22,6,14,2020-03-22,6,15,201,68
ChIJq5nT88F3X0YRp7FlhFxsFo4,2020-03-22,6,14,2020-03-22,6,15,171,86
ChIJBYJFRVmdX0YR_ACqwqyi8B0,2020-03-22,6,14,2020-03-22,6,15,52,77
ChIJeU4NfGCdX0YRuLBz4xDgRa8,2020-03-22,6,14,2020-03-22,6,15,12,65
ChIJpw5P10GdX0YRq475CTJUFkU,2020-03-22,6,14,2020-03-22,6,15,11,31
ChIJ2eMaxG-dX0YREQQ_G2jvr6M,2020-03-22,6,14,2020-03-22,6,15,13,25
ChIJbfIC9mCdX0YRPbpyttpTxZc,2020-03-22,6,14,2020-03-22,6,15,14,88
ChIJLbRQIfRO0xQRIZZ2_dlkOqk,2020-03-22,6,14,2020-03-22,6,17,8,70
ChIJRSh_PFBO0xQRgcjsVw-QklY,2020-03-22,6,14,2020-03-22,6,17,56,51
ChIJT7AhDqJP0xQRfUIL_yqAcTM,2020-03-22,6,14,2020-03-22,6,17,12,73
ChIJMWxAHfBO0xQRhK0Cvi4zaVY,2020-03-22,6,14,2020-03-22,6,17,13,47
ChIJgdeaURVO0xQRlu-7s61zOt0,2020-03-22,6,14,2020-03-22,6,17,14,44
ChIJN2CZ46G7fRcRx5zVIbW_-f8,2020-03-22,6,14,2020-03-22,6,17,15,9
ChIJ2bVoRLu7fRcRajGKkKRMAek,2020-03-22,6,14,2020-03-22,6,17,51,76
ChIJ81loCIW8fRcR8b4DEjhxySc,2020-03-22,6,14,2020-03-22,6,17,61,39
ChIJy6EIU4O8fRcRNKf1klSFetk,2020-03-22,6,14,2020-03-22,6,17,41,64
ChIJrQFVJaHP1EAR6htwXpSDs8Y,2020-03-22,6,14,2020-03-22,6,16,11,91
